start_index,variability,rmse_Physics-Compact,rmse_LSTM,rmse_GRU,rmse_CNN-LSTM,mean_comparator_rmse,physics_skill_fraction,eligible,selected
4318,0.9927383166584896,1.0962980455624487,1.1465857330698046,1.1062840506780245,1.1658401910095642,1.1395699915857975,0.03797217050541376,0,0
4319,0.9856866050676351,1.0906586313070383,1.1338892563115328,1.0959922305345806,1.153490724754342,1.1277907372001519,0.03292464166295385,0,0
4320,0.9816530863988161,1.0827845012453188,1.1196215334690431,1.0842304411058146,1.1386281461644234,1.114160040246427,0.028160711089735873,0,0
4321,0.9862674239830911,1.0778545985408459,1.1081229560771158,1.0761420583945585,1.125105229285921,1.103123414585865,0.022906608373012925,0,0
4322,0.9867078649552121,1.078662940277075,1.1039125415926185,1.0746492771252265,1.1160658749752401,1.0982092312310283,0.017798330589557116,0,0
4323,0.9846593358907084,1.0766150461086088,1.099214597798796,1.0720336246968911,1.111742520819977,1.094330247771888,0.01618816778513448,0,0
4324,0.9814556303623566,1.0745925705191752,1.0932691116163236,1.0675162120531323,1.1043775599584698,1.0883876278759752,0.01267476494906644,0,0
4325,0.9805123367518656,1.072012156621909,1.0887029215529538,1.0644009792447697,1.0987877562877024,1.083963885695142,0.011025947663900576,0,0
4326,0.9781543317810054,1.0612495975808678,1.0759927559269507,1.0540640144686821,1.0884471396196345,1.0728346366717558,0.010798531940419251,0,0
4327,0.989246684140287,1.0683274798328048,1.0807785108165708,1.0605419103740177,1.0900879346058752,1.077136118598821,0.008177832507812325,0,0
4328,0.9879697757747078,1.0672646695839185,1.0803271924721056,1.0593217777216797,1.088813093528613,1.0761540212407994,0.008260296836164308,0,0
4329,0.9945842144039909,1.0686426702003202,1.0818805742725919,1.0613952813221577,1.0907265083271946,1.0780007879739815,0.008680993444586529,0,0
4330,1.0093326929485258,1.0686066153914815,1.0850827393230544,1.0641626735083471,1.0979121526344633,1.0823858551552883,0.012730432218951999,0,0
4331,1.003059027782863,1.0672072334124532,1.0809694564970243,1.0614142696469786,1.0895446451657016,1.077309457103235,0.009377271891723186,0,0
4332,1.0035779966856624,1.0651590514278617,1.081665492310129,1.0618648093642884,1.0916973072220537,1.0784092029654904,0.012286756735005963,0,0
4333,1.0014736706543284,1.0528814888504794,1.0749209134988191,1.0530102376975272,1.0929766841226807,1.0736359451063422,0.019330999814659806,0,0
4334,1.0049660434507643,1.0444242926161778,1.069476720277838,1.0470759522426567,1.0938375792045694,1.0701300839083547,0.02402118366609569,0,0
4335,1.0089753036581177,1.031317311465129,1.0564717136968949,1.0347728364644824,1.090136246651041,1.0604602656041395,0.02748142017599109,0,0
4336,1.0127634253724271,1.028510120433587,1.0554963996070363,1.0335958003639614,1.0923886797622653,1.0604936265777545,0.03015907436179444,0,0
4337,1.0170249311251642,1.0259435918912823,1.0522807302276114,1.0312757850411132,1.0902288562526485,1.057928457173791,0.030233486078968815,0,0
4338,1.013347625875798,1.015832899224932,1.041589312358603,1.0221073722861271,1.0819628165994304,1.048553167081387,0.03120515857820627,0,0
4339,1.0101009713300024,1.0098254820384915,1.036603195093142,1.0177123574703393,1.078459486966013,1.0442583465098314,0.03297351137907873,0,0
4340,1.0123820214129409,1.0087695395213305,1.034347691844631,1.016559591021755,1.076704032325707,1.0425371050640309,0.03238979733064406,0,0
4341,1.0293159228619246,1.010550124510628,1.0386508312086915,1.020682590071615,1.08423137584739,1.0478549323758988,0.03560111873566891,0,0
4342,1.026992066299353,1.0091533696942538,1.038308426441485,1.0200502984328428,1.084360426852016,1.047573050575448,0.03667494201009615,0,0
4343,1.0427518326565688,1.0138553928441212,1.0442184381995163,1.026230513112372,1.0932066450278062,1.0545518654465649,0.03859124803236699,0,0
4344,1.0701548470353166,1.0272458048578506,1.0583281073503803,1.0413258076838778,1.109931164490353,1.0698616931748703,0.03983308177952883,0,0
4345,1.0709009434546102,1.0251273230544284,1.0532350438933633,1.037350009076867,1.1055971981245947,1.0653940836982752,0.03779517951148155,0,0
4346,1.0676536763950293,1.0191629174887564,1.0432350776004624,1.0290012181242016,1.094646951255416,1.05562774899336,0.03454326730173236,0,0
4347,1.0686733249725735,1.0183390700044725,1.0382985856663014,1.0253728906943245,1.0888128727240227,1.0508281163615496,0.030917564776977116,0,0
4348,1.0717527047020996,1.0187682776426172,1.0365273073755574,1.024173477786715,1.0867954251369256,1.0491654034330662,0.028972672651027046,0,0
4349,1.0881814522978723,1.024601483026544,1.0426487011716588,1.031414869306855,1.093612589887944,1.055892053455486,0.02963425127269533,0,0
4350,1.095674464944431,1.0259336443528075,1.0421217263169729,1.031499724138964,1.0939892131898423,1.0558702212152598,0.02835251554684111,0,0
4351,1.1026857529272023,1.0222795279327797,1.0412409829730267,1.029786557914861,1.0944185700954303,1.055148703661106,0.03115122599713048,0,0
4352,1.1120834802864543,1.0236696609865066,1.0439034005702266,1.032132019046875,1.0982635477171858,1.058099655778096,0.032539463181537984,0,0
4353,1.1202186645535641,1.0264934586030479,1.0401673237764146,1.0299061018488962,1.096656584147015,1.0555766699241087,0.027551964864050846,0,0
4354,1.1221729736975932,1.0287386306579753,1.038822809778736,1.029598474984204,1.0948150302370123,1.0544121049999842,0.024348614948810004,0,0
4355,1.1313216383338351,1.0277400471761873,1.0389662672216593,1.028994125893198,1.0958540177308056,1.054604803615221,0.025473766426001798,0,0
4356,1.1288717050084032,1.017449524979455,1.0346997173541006,1.022766341994641,1.0945561229411376,1.0506740607632932,0.03162211481617921,0,0
4357,1.1271283719887888,1.0328292534620216,1.04709319809077,1.0367385001656018,1.1017196173546449,1.0618504385370056,0.027330765258211622,0,0
4358,1.1255035913280194,1.0359426535975746,1.0517374189724689,1.040686075425682,1.1045842953806633,1.0656692632596048,0.027894780009985607,0,0
4359,1.127818196665103,1.0320484400377816,1.050139002577137,1.0383325625391717,1.1009731226581763,1.0631482292581615,0.029252542932870787,0,0
4360,1.1213164766629353,1.0314175969958708,1.0503659855437362,1.0375798835965422,1.1029228175221246,1.0636228955541343,0.030278869224120007,0,0
4361,1.1170864608409685,1.0381235472549326,1.0568906618783642,1.0437654663438565,1.1111934744869432,1.070616534236388,0.030349789997060787,0,0
4362,1.1161488218030788,1.037508672374154,1.0564389750853793,1.0419456631982487,1.1109423461920593,1.0697756614918958,0.030162388507458376,0,0
4363,1.1150133132448643,1.0383472624270318,1.0589515555104987,1.0420638575626093,1.1133211989960645,1.071445537356391,0.030891234108850252,0,0
4364,1.1152718007123312,1.0503498011952301,1.0706595539018515,1.0532405641371254,1.1228080842615547,1.0822360674335105,0.029463318769164373,0,0
4365,1.111877495536081,1.0504775587362458,1.0720434949283353,1.054253352013268,1.125348087095619,1.083881644679074,0.0308189423695968,0,0
4366,1.1094778243299523,1.0519440480359519,1.0744443219848798,1.057256904828375,1.1286243354113263,1.086775187408194,0.03204999504571815,0,0
4367,1.1068769495027244,1.0581905583194176,1.0828227883099382,1.0654867829049421,1.1379058320702506,1.095405134428377,0.03397334460037879,0,0
4368,1.107272378975699,1.0599032600019063,1.0846203121956266,1.0671464804874327,1.1409244176797355,1.097563736787598,0.03431279252712769,0,0
4369,1.1093278076945756,1.0604519025812909,1.086639518717242,1.069122472501132,1.1451883252341737,1.1003167721508493,0.03623035709219668,0,0
4370,1.1101463485723322,1.055042928017266,1.0817935340400462,1.064148098125854,1.1429046290968738,1.0962820870875913,0.037617288064865036,0,0
4371,1.109916622361194,1.0581971695253276,1.0839199276217235,1.0662370003433423,1.1455712206040358,1.098576049523034,0.03675565293384785,0,0
4372,1.1086592525183288,1.0555549667211745,1.0812170808129549,1.0630477666964624,1.1422241727484628,1.0954963400859599,0.036459613695880765,0,0
4373,1.1081995082726706,1.0561133737658046,1.0829492072019997,1.0657290267532025,1.1460853508723634,1.0982545282758551,0.038371027321150886,0,0
4374,1.1123599244869693,1.060679132771703,1.088121418277975,1.0704675279040228,1.1480053407240938,1.1021980956353639,0.037669238431887596,0,0
4375,1.119190048097979,1.065714228456931,1.0900336327849525,1.0715094439677755,1.145951824033281,1.1024983002620028,0.033364288903057975,0,0
4376,1.1333977150985193,1.0781121879178932,1.099535702694512,1.0812003305322824,1.1515481459631702,1.1107613930633216,0.029393536135953104,0,0
4377,1.1430628644200644,1.0854127847853787,1.106546701437709,1.0880764958838103,1.1562199165448133,1.1169477046221108,0.028233121126652085,0,0
4378,1.151509889423049,1.0899564647617141,1.1143413970379752,1.0957987111450056,1.1657554886910526,1.1252985322913445,0.031406836955226836,0,0
4379,1.1711631247684064,1.1051105710348712,1.1304868775835846,1.1106235487354017,1.1795601906061886,1.1402235389750583,0.03079481061384685,0,0
4380,1.1857695235894934,1.1172851941260524,1.1432624590264924,1.1230550720315868,1.1901918295835199,1.152169786880533,0.030277302140450647,0,0
4381,1.1908071803836842,1.120409847458197,1.14529788926066,1.1253831843610604,1.193808580248877,1.1548298846235323,0.02980528788147537,0,0
4382,1.1921084241599438,1.12521588427071,1.1497936438648442,1.1307968906095662,1.1966591211090465,1.159083218527819,0.029219070482380663,0,0
4383,1.1905215448756348,1.1256350130708752,1.1505793274015805,1.1319514027440507,1.1971740942835285,1.1599016081430533,0.029542673992009785,0,0
4384,1.1911037753389306,1.1327916490645902,1.1601243858863022,1.1415827046082785,1.2059409182211713,1.1692160029052507,0.03115280132170092,0,0
4385,1.196967479848728,1.1423776783435462,1.1695491361990014,1.1516347865030816,1.2126083620604984,1.1779307615875272,0.03018265962938704,0,0
4386,1.1966305935889476,1.155619255947449,1.1795221312187947,1.1632178314991988,1.2176725177305117,1.1868041601495016,0.026276369134166422,0,0
4387,1.2003414150079832,1.177618460022919,1.1995655884113785,1.1845222509898483,1.2324785259216982,1.2055221217743084,0.023146536465312124,0,0
4388,1.2119616557217203,1.2053897798453515,1.224692793915712,1.2124584711177586,1.2515697477392946,1.229573670924255,0.019668517349371098,0,0
4389,1.2119628843967292,1.222836454853455,1.241780719835699,1.2313325322128619,1.2611526405210072,1.2447552975231895,0.01760895712864094,0,0
4390,1.2233875598815431,1.272751777488915,1.292385588590791,1.2809285226133935,1.2984293767828061,1.2905811626623303,0.013815004967711719,0,0
4391,1.223627769705567,1.2737809473970882,1.291926144004328,1.2797336459902464,1.2967227141737436,1.2894608347227725,0.012160033793547019,0,0
4392,1.2248612350506818,1.275894506820762,1.2898224000968497,1.278013731139753,1.2941846974064037,1.2873402762143356,0.008891020971729299,0,0
4393,1.2394117453563713,1.2874537727991324,1.3007638026856942,1.2944925087897843,1.3055199401715192,1.300258750548999,0.009848022745057557,0,0
4394,1.2304706540161037,1.2749263020761634,1.2832304577942577,1.280397878603182,1.289932080686963,1.2845201390281342,0.007468810071930428,0,0
4395,1.2312235602906494,1.2805652137067354,1.2886207132697913,1.2886769059882075,1.2960509734319308,1.2911161975633099,0.008171986283254048,0,0
4396,1.2243928408784315,1.2800050012839084,1.290129543920571,1.2924498693338362,1.2946485823630418,1.2924093318724832,0.009597834279487162,0,0
4397,1.2231158304955838,1.2909609976354144,1.302930858477642,1.3069203258504876,1.3046086411646363,1.3048199418309219,0.010621346096274884,0,0
4398,1.219312811811575,1.297913731899975,1.3108749819710714,1.3151366241259057,1.3078843381272969,1.311298648074758,0.010207374341790603,0,0
4399,1.2360517180199488,1.3225011553460606,1.3406562003932363,1.344583865168877,1.3376070049617736,1.3409490235079622,0.013757322492126817,0,0
4400,1.2553786656667776,1.3568285277859813,1.3764146549019192,1.380842464329204,1.3720542865526466,1.3764371352612566,0.014245915758116642,0,0
4401,1.2522075613056216,1.3626262116031775,1.3844578730876416,1.3903477876544297,1.3802439807421312,1.3850165471614009,0.016166114119078548,0,0
4402,1.264329232468129,1.3759365625789508,1.4025352719304365,1.4064400123230862,1.3993594620105556,1.402778248754693,0.019134660948421926,0,0
4403,1.2591856052231323,1.3742574794121765,1.4060773439108378,1.4089803759858635,1.4037651461954175,1.4062742886973727,0.022767115592259957,0,0
4404,1.271093011375875,1.383466034652132,1.417282439712563,1.4177675493371373,1.4152053690284587,1.416751786026053,0.02349441285497627,0,0
4405,1.2868263337032433,1.390009894345014,1.425216427693884,1.4230840792017765,1.423181859656105,1.4238274555172552,0.02375116524210842,0,0
4406,1.309129365230516,1.4137878828477932,1.437035675885732,1.4359085473306108,1.4365988092216322,1.4365143441459916,0.0158205599483305,0,0
4407,1.3071328636256954,1.4300988173217049,1.441800144453759,1.4429440695191438,1.4374079618714983,1.4407173919481338,0.007370338336840992,0,0
4408,1.3298152735569964,1.4682633323351038,1.4662654397313961,1.4698096899320525,1.45858531629901,1.4648868153208194,-0.002304967850737902,0,0
4409,1.3311536881655903,1.4731592439617738,1.4679099334052341,1.4717886426014786,1.4610734714243467,1.466924015810353,-0.004250546097969782,0,0
4410,1.3338056523311501,1.4893584021871353,1.4782479921604135,1.4837047970088852,1.467050752846433,1.476334514005244,-0.00882177315394329,0,0
4411,1.342835242462438,1.5177103556794806,1.500400777247852,1.508334955067453,1.487250096372233,1.498661942895846,-0.012710279909308664,0,0
4412,1.364870868892551,1.5419013082559123,1.5243306490380844,1.5325265771033998,1.5109205239958425,1.522592583379109,-0.012681478346591741,0,0
4413,1.3670342158451478,1.5504451725381756,1.5334410789913684,1.542147308444769,1.51487601659931,1.5301548013451491,-0.013260338872373777,0,0
4414,1.3691657273596052,1.5581944444911506,1.542893363890349,1.5518854536070785,1.5251599359348376,1.5399795844774218,-0.011827987979405518,0,0
4415,1.378753502068654,1.5706529136250946,1.5575705572178165,1.5669832195143971,1.5418002219723055,1.5554513329015063,-0.009773099551261202,0,0
4416,1.3825089274364344,1.5702603603296381,1.558718682386142,1.567676800705546,1.5426045663468833,1.556333349812857,-0.008948603792661573,0,0
4417,1.3876101439898065,1.5705481618700396,1.5598533985732055,1.5695075987066736,1.545417882262589,1.558259626514156,-0.007886064136419482,0,0
4418,1.400044436100266,1.5700685409222854,1.5603673746310234,1.5698747140997882,1.549588301826826,1.5599434635192126,-0.006490669463257812,0,0
4419,1.4144322347327272,1.5653519084404999,1.557088236453807,1.5658385840896045,1.5492781368045243,1.557401652449312,-0.005104820570008147,0,0
4420,1.4128261986645043,1.5660042342758478,1.5580914396273622,1.5660818257724969,1.549138665973228,1.557770643791029,-0.005285495985969594,0,0
4421,1.4086401863567106,1.5665613998094285,1.5607474987949042,1.5682598536491459,1.5513813249889838,1.5601295591443447,-0.004122632397665355,0,0
4422,1.4152029412827665,1.569531491238274,1.5679153992437367,1.5729988773905739,1.5554245940133022,1.5654462902158708,-0.0026096079104955725,1,0
4423,1.4220084302082991,1.5729132945457331,1.5751271365927537,1.5774477053217129,1.5588436380490998,1.570472826654522,-0.001553970148219552,1,0
4424,1.4222992626499606,1.5809748091173998,1.5855576999967977,1.58502278479248,1.5672696223967273,1.5792833690620016,-0.0010710174554695922,1,0
4425,1.423543739445943,1.5830665489861466,1.5880498062349886,1.5856091995573118,1.5691800551985555,1.5809463536636186,-0.0013410925156409005,1,0
4426,1.415405823042877,1.5862165948657547,1.5918917065219407,1.588205900760635,1.573921949508627,1.5846731855970677,-0.0009739606139075877,1,0
4427,1.4151186697818081,1.584452994804101,1.5915641594430283,1.5863202741217748,1.5741890984343831,1.5840245106663955,-0.00027050347694766014,1,0
4428,1.4179758170850465,1.5832213532367254,1.5911078699803793,1.58573114209146,1.5745787557879078,1.5838059226199157,0.0003690915501965691,1,0
4429,1.4170751121159821,1.5845447807153543,1.598061758380662,1.5909923647665853,1.5798121583350018,1.5896220938274164,0.003194037835645038,1,0
4430,1.4211661279816357,1.5831452144452591,1.5990087590400965,1.591097300244961,1.5810755011606603,1.5903938534819062,0.00455776348781616,1,0
4431,1.4141863443957392,1.5823453135391643,1.596985013330303,1.5896762559672095,1.579485915379413,1.5887157282256419,0.004009788896338547,0,0
4432,1.4033041436950748,1.5837720708770544,1.5963391000043554,1.5898312443441553,1.5796132803704137,1.5885945415729747,0.0030356837882278575,0,0
4433,1.3974127701994825,1.581206458185211,1.590801181377643,1.5858712321908073,1.5748157167050962,1.5838293767578489,0.0016560613227209213,0,0
4434,1.4041609824799022,1.5825671490838151,1.5939702087396035,1.5885079444408563,1.5783647076866025,1.5869476202890207,0.00276031240678743,0,0
4435,1.3991495005628154,1.5798234081052593,1.5899231283317699,1.5859113842216885,1.575956192704183,1.5839302350858804,0.0025928079972527105,0,0
4436,1.4038958959187153,1.583998350246235,1.591898724241674,1.5874308282380276,1.5767166177155874,1.5853487233984296,0.0008517830381822473,0,0
4437,1.4153415833496716,1.587704573886706,1.5985431356092816,1.5939655242776876,1.5850550027610564,1.5925212208826753,0.0030245417975025223,1,0
4438,1.4288746294452521,1.593193349625979,1.605503898345859,1.6012850894562594,1.5964181014838619,1.6010690297619934,0.004919013477629525,1,0
4439,1.4442715513493305,1.5998912260970428,1.6129204246000075,1.6085712465115043,1.6066409268832968,1.6093775326649362,0.005894394805043173,1,0
4440,1.4569035934983738,1.6050762932460538,1.6191729931764678,1.6145419476710576,1.6139773371552955,1.6158974260009404,0.006696670581168629,1,0
4441,1.4641123248428976,1.6039183688362995,1.6189731089614625,1.614520740323581,1.613852721209105,1.615782190164716,0.007342463235844397,1,0
4442,1.4908467528020586,1.6193343749360396,1.637411269984565,1.6330788492503654,1.6305141101027802,1.6336680764459037,0.008773937445755532,1,0
4443,1.4907568049943802,1.6224949015227124,1.6413417262980745,1.6371696885467677,1.634672718746952,1.637728044530598,0.009301387406021783,1,0
4444,1.4800997535687932,1.6217046036287783,1.640640407831097,1.636542631310531,1.6348835142354032,1.6373555177923436,0.009558653568815315,1,0
4445,1.4810374191082278,1.622877849828689,1.6424145156785463,1.6383415550155254,1.6374150412042396,1.6393903706327704,0.010072354394583755,1,0
4446,1.4806751515051884,1.623266945381097,1.6432586824737654,1.6385759086754415,1.6378174262992131,1.63988400581614,0.010133070617255546,1,0
4447,1.4826230284377875,1.6301023815135285,1.6494895930894649,1.644199683856017,1.6419291980646467,1.6452061583367097,0.009180476712080266,1,0
4448,1.4810879560800851,1.6419010584827405,1.6612586409706644,1.6565272419777537,1.6492798684099133,1.6556885837861106,0.008327366292423059,1,0
4449,1.4891121193569168,1.6497706233542349,1.6732565728485453,1.667600329862597,1.6585334548761728,1.666463452529105,0.010016918852637547,1,0
4450,1.4907956105662756,1.6495822698346365,1.674850744091671,1.6684746497977316,1.6550407109176757,1.6661220349356929,0.009927103029817832,1,0
4451,1.4884603232589086,1.6519184754944896,1.6800049837753215,1.672337503390539,1.6577127924067647,1.6700184265242086,0.010838174443015157,1,0
4452,1.490663955797163,1.6508817716935469,1.6789184236789738,1.6710854080621695,1.655084556137513,1.668362795959552,0.01047795138344051,1,0
4453,1.490917762409986,1.6477892113385133,1.674619793450625,1.667337818993398,1.6497980619526915,1.6639185581322382,0.009693591501155098,1,0
4454,1.4963045816580813,1.646834219461123,1.6738194865771072,1.6661495024565725,1.6480487573020637,1.6626725821119146,0.00952584581064894,1,0
4455,1.501024972131372,1.6434278193385286,1.6709419461796409,1.6632975509752075,1.6443743044080315,1.659537933854293,0.009707590400388497,1,0
4456,1.515973381787671,1.6472260676237178,1.6742209114371425,1.6677094965863573,1.6467323504709397,1.6628875861648131,0.00941826655716165,1,0
4457,1.524613940319267,1.6518360857764114,1.6780652909246534,1.6739120033166885,1.6501528946371413,1.6673767296261612,0.009320415460778428,1,0
4458,1.5292217649201447,1.6579360712016324,1.6831402348173912,1.6811424618818709,1.654850298037127,1.6730443315787964,0.009030400505231554,1,0
4459,1.5287966575278416,1.6568341648579796,1.680538061383584,1.6793958611491437,1.6515545933232691,1.670496171951999,0.008178412691634714,1,0
4460,1.528661947641454,1.6569652961722492,1.679565652880717,1.6792441629447987,1.6501648715684416,1.6696582291313191,0.0076021144552880955,1,0
4461,1.5340004506011446,1.656106921725714,1.6784550065107022,1.679603052501162,1.6482863577430968,1.6687814722516539,0.007595093028470815,1,0
4462,1.5265838333252775,1.6583845504090746,1.6783570569468342,1.6804565399240126,1.6475081384182673,1.668773911763038,0.006225745309613077,1,0
4463,1.5264824541611697,1.6611944851949345,1.6785614322575022,1.6818872101105178,1.6454446769670656,1.6686311064450285,0.004456719775491627,1,0
4464,1.5242819452371414,1.6548045976302637,1.6704342533462802,1.6751269022406157,1.6333064958006434,1.6596225504625128,0.0029030413155729166,1,0
4465,1.5242683216277495,1.655984051494363,1.6735757758294891,1.676777131438365,1.6351845140284733,1.6618458070987758,0.0035272560061671986,1,0
4466,1.5231709983189814,1.654981605816394,1.6744685954831287,1.6768043553202907,1.635541241884551,1.6622713975626568,0.004385440161547445,1,0
4467,1.523258271329634,1.6561528244301253,1.6786608834980115,1.679881512553676,1.6396931157018169,1.666078503917835,0.0059575100839300635,1,0
4468,1.5231334303785018,1.6598657929035865,1.6832552416116333,1.6836761048484934,1.6435666585053161,1.6701660016551474,0.006167176640737098,1,0
4469,1.5258950183102693,1.658843488725903,1.6853888263614947,1.682940832924959,1.6456588438886197,1.6713295010583578,0.007470706598877212,1,0
4470,1.5250095629102043,1.6608680066102035,1.6882217700385669,1.6845086824499014,1.6477858976553166,1.6735054500479283,0.007551480299847749,1,0
4471,1.5318438326124149,1.6736587400299483,1.7031570371536,1.698232191252524,1.663372997209929,1.688254075205351,0.008645224311765617,1,0
4472,1.5320596056193954,1.6770668668486477,1.705192440880263,1.6996010497916745,1.6650662535787202,1.6899532480835526,0.007625288598674783,1,0
4473,1.5234576393594361,1.669858316448553,1.7012788672341534,1.6941318557459542,1.6615306644379502,1.6856471291393527,0.009366617969954978,1,0
4474,1.5200868553994282,1.6704991905393212,1.7045127030670388,1.696037436800732,1.665930619216145,1.6888269196946386,0.010852343091873102,1,0
4475,1.5176517690724907,1.6679510486513591,1.7033892076304622,1.694468845985815,1.6646109168913394,1.6874896568358722,0.011578505447641618,1,0
4476,1.518187366007139,1.6718190313685148,1.7068680477614904,1.696479938878311,1.6701063497574722,1.691151445465758,0.01143150966702379,1,0
4477,1.5040748408478963,1.6652465988425422,1.70101189022715,1.689369531788686,1.6677990801140485,1.6860601673766282,0.012344499287039212,1,0
4478,1.5010903755510183,1.666382509777066,1.702814488586847,1.6894865224086004,1.6720333449215632,1.6881114519723368,0.012871746216686976,1,0
4479,1.5004255400100694,1.668201007004342,1.7044524302377677,1.6906674874899796,1.6742776083646973,1.6897991753641481,0.012781500118291716,1,0
4480,1.506396341088681,1.6772183628123776,1.7112607840722223,1.6975574897405645,1.683825482187074,1.6975479186666202,0.011975836222762427,1,0
4481,1.5035537820653648,1.675724090322643,1.7075210954783153,1.6938949151969165,1.68140436178686,1.6942734574873637,0.010948272300877452,1,0
4482,1.5018694489763331,1.6750399343210913,1.7060719195506442,1.6923103228021612,1.6790599598225644,1.6924807340584564,0.010304873424197414,1,0
4483,1.4941217396852329,1.6698280666866216,1.700526418163802,1.6869982502483873,1.6747222367131993,1.6874156350417964,0.010422783806159937,1,0
4484,1.4833350676602153,1.6667558103333766,1.6938901161295206,1.6810773218442958,1.670541756293969,1.6818363980892617,0.008966738841553286,1,0
4485,1.4839707290268827,1.667121149683333,1.6929703940885223,1.681027302165492,1.6705808839222245,1.6815261933920798,0.00856664842055662,1,0
4486,1.4796109220397617,1.6675180274941357,1.690757111515689,1.6789764128966211,1.66747223634406,1.67906858691879,0.006879146876215714,1,0
4487,1.4675241699690043,1.665017103908948,1.686233602959118,1.675127160398212,1.6622135810647714,1.6745247814740338,0.0056778362854184965,1,0
4488,1.4590652918399103,1.6658686870655004,1.6850127398171406,1.6743500192070122,1.6596961011222302,1.6730196200487943,0.0042742672575982014,1,0
4489,1.459056930913349,1.6668256494178162,1.6868391774495286,1.6761177987331484,1.6596001137239111,1.6741856966355293,0.004396195256299212,1,0
4490,1.457059021386975,1.6664751793583465,1.687172524937534,1.6761641247888186,1.6579793682679294,1.673772005998094,0.004359510502982937,1,0
4491,1.444141184192382,1.6645184956672616,1.6859805971113122,1.6750884544056783,1.656078332380374,1.6723824612991214,0.0047022531112595875,1,0
4492,1.4423703636369334,1.6642791499801917,1.6858366911158518,1.6746847256036994,1.6557456251693268,1.6720890139629594,0.004670722621553409,1,0
4493,1.4366302363437518,1.6641471499310978,1.684583337574252,1.672762245147421,1.652939346466095,1.6700949763959227,0.003561370190850103,1,0
4494,1.4382896183526814,1.6592687402864033,1.6798420383579586,1.6673686516199615,1.6488576771529226,1.6653561223769475,0.003655303516617097,1,0
4495,1.4297707009997225,1.6549279617767223,1.6751780092949595,1.6631330262154382,1.6463752821543707,1.6615621058882561,0.0039927151010628594,1,0
4496,1.429283984465197,1.6491771425355946,1.6693227416840952,1.6567387898761325,1.6412370201344664,1.6557661838982316,0.0039794515836313465,1,0
4497,1.4305329406815066,1.6437180809340057,1.6632430127832774,1.650300248261291,1.6362230721883766,1.6499221110776483,0.0037601957704478553,1,0
4498,1.433872131994749,1.6390721583383825,1.6615091738313277,1.647817925293831,1.6344577911507676,1.647928296758642,0.0053741042238784585,1,0
4499,1.4507118455384338,1.6421713986545532,1.6712282521007276,1.6573873559265775,1.6486820705980871,1.659099226208464,0.010203022993745828,1,0
4500,1.458772773277356,1.6400266425368897,1.6725886524069522,1.6590277700447429,1.6538938739396245,1.6618367654637733,0.013124106639196333,1,0
4501,1.4659590917435317,1.6479357388345024,1.6836012580588935,1.6707061993656311,1.664777013311141,1.6730281569118883,0.014998204288266174,1,0
4502,1.4655904339808008,1.662664389044449,1.7003111326433737,1.6887084832313368,1.6829005348591797,1.69064005024463,0.01654737872566838,1,0
4503,1.4584991966778345,1.6688963557208545,1.7084026867222177,1.6971928538069956,1.6906047912215123,1.6987334439169086,0.01756431434425422,1,0
4504,1.4347002026555624,1.6621288883371954,1.7040092084285552,1.691912988953944,1.6882357922410065,1.694719329874502,0.019230583473500602,1,0
4505,1.4104468469224554,1.6582847795731774,1.7019788790884385,1.6890756099964024,1.6864517060113648,1.6925020650320686,0.02021698298976244,0,0
4506,1.3836805593225094,1.6501365704735356,1.6957791161833113,1.681606314182843,1.6820084527558483,1.6864646277073343,0.02154095415756507,0,0
4507,1.3588705207806802,1.6373688065163288,1.6886659847579903,1.673793102668808,1.6794589120997,1.6806393331754996,0.02574646790957401,0,0
4508,1.3230377934668969,1.6189671704741722,1.6701769470955674,1.6544774320207107,1.665276613399644,1.6633103308386408,0.02665958332749055,0,0
4509,1.3055404764170806,1.6059996884247512,1.6561929600568637,1.6410674144959363,1.6582971560012945,1.6518525101846981,0.027758423634819583,0,0
4510,1.2587298179659867,1.5644519433460993,1.6135135303885162,1.5987847256267667,1.6264511495919007,1.6129164685357278,0.030047758910680983,0,0
4511,1.244483517081007,1.5621197466134655,1.6121285884200798,1.5979694666838586,1.6231711144237888,1.6110897231759091,0.030395561375632187,0,0
4512,1.2385544713277252,1.5650535881692897,1.6184965916015626,1.6045108996397432,1.6239258227945406,1.6156444380119488,0.031313108659545855,0,0
4513,1.2390278620377428,1.5539762718655186,1.6079789818992134,1.5900855165581853,1.6124503559607604,1.6035049514727195,0.030887762187271055,0,0
4514,1.2382823123867641,1.562144677062125,1.6137490321133778,1.5960593299935388,1.6163525113015278,1.608720291136148,0.028951965317183435,0,0
4515,1.2329845929196717,1.5543818232699242,1.606199544762247,1.5866075108238962,1.6067427248652122,1.5998499268171182,0.02842023041351899,0,0
4516,1.2282133787260048,1.5550512049250012,1.6022302638680743,1.5830648002384955,1.6008352479740102,1.5953767706935267,0.02527651556001758,0,0
4517,1.222689746243583,1.5401792612827203,1.5847373987714943,1.5648676353466926,1.5850148839069642,1.5782066393417171,0.024095309898619067,0,0
4518,1.2180778372300411,1.5388655828581874,1.5823996076652609,1.5612604315174414,1.5810265080786248,1.5748955157537756,0.022877665556336017,0,0
4519,1.1978136128204713,1.5161078578743403,1.552187113217252,1.532169514722035,1.547787602076995,1.5440480766720939,0.01809543317975788,0,0
